Restuarant,review,label
NK-lGc4ZpuuduTAwK5Y24g,I always feel like a whale after I eat this but I can't help myself. So good. Line gets long here around lunch but service is quick so it goes by really fast. I love the burrito bowl options because it tricks my body into taking in salad as a meal (although I wouldn't really compare it to a salad haha).,1
NK-lGc4ZpuuduTAwK5Y24g,*sniff* I can't believe I was made to cry (on the inside) no less on New Year's Eve. My hubby and I came here thinking we would split a burrito since I know how big the burritos can be at Chipotle.    We waited in line. I watched the two guys in front of me each get 2 tortillas each for their burrito and the girl behind the line really piled on the rice; beans; and their choice of meat. I was thinking; wow; these burritos are even bigger than what I remembered.   Then when it came my turn for my burrito; the girl behind the counter took one look at petite me and took out one tortilla and gave me a skimpy serving of rice; beans; and seriously like 5 pieces of meat. I felt so crest fallen.  I looked at the measly portion that was going to be my burrito; I looked at the girl behind the counter and asked why the two guys in front of me got such massive burritos but not me. She just rolled her eyes at me and went on to the next costumer.   Boy; was I disappointed. And I checked too with those two young guys in case they paid extra for their mega massive burritos. Nope; same price as what I paid.   I seriously wanted to take a photo of my burrito next to theirs cause mine would look like the runt of the litter. It was so pathetically so much smaller in size.   I thought maybe it was an off night but from reading the other reviews; many other customers have received the same uneven service.   Chipotle corporate; you should take note since as corporate you take such pride in providing a good product and service- that is the Chipotle brand and signature.   Well; this particular location is not making the grade.   And *sniff* now I know what being an unwanted stepchild feels like. *sniff*.,0
NK-lGc4ZpuuduTAwK5Y24g,I've only been to other locations around the valley; but finally had a chance to visit during my lunch break with my family. I must say the line looked pretty long as we pulled in to find parking; and we almost left thinking it would take forever. Luckily we didn't leave and to my surprise the line zipped by and everything we ordered was delicious.   Besides their good food; I was pleased with their customer service and speed. Everyone was friendly even though the place was crowded with students and business people on their lunch break. The manager (?) came around and asked how everything was and gave my family children vouchers for free meals the next time they visited. We were happily surprised with the service and thoughtfulness and a little later when leaving another employee asked if we had a good meal.   I would definitely come back to this location again:),1
NK-lGc4ZpuuduTAwK5Y24g,I've only been to other locations around the valley; but finally had a chance to visit during my lunch break with my family. I must say the line looked pretty long as we pulled in to find parking; and we almost left thinking it would take forever. Luckily we didn't leave and to my surprise the line zipped by and everything we ordered was delicious.   Besides their good food; I was pleased with their customer service and speed. Everyone was friendly even though the place was crowded with students and business people on their lunch break. The manager (?) came around and asked how everything was and gave my family children vouchers for free meals the next time they visited. We were happily surprised with the service and thoughtfulness and a little later when leaving another employee asked if we had a good meal.   I would definitely come back to this location again:),1
NK-lGc4ZpuuduTAwK5Y24g,Friendly service! ;)   Love love love the food! Not sure if its real Mexican food; but make me wanna go to Mexico. ;),1
NK-lGc4ZpuuduTAwK5Y24g,The food is as good as any other chipotle. The problem with this location is the service. Absolutely horrid. I frequent this location because of its proximity to ASU; and the service is painfully slow no matter how long the line is. The employees have zero sense of urgency and move at a snail-like pace. I've been to many other locations and they all seem to handle long lines relatively quickly; not this one.,0
NK-lGc4ZpuuduTAwK5Y24g,I ordered a burrito bowl and my bowl was half empty. I was also rushed to make my order even though the two people (in front and back of me) were treated courteously. I will not be going back to this establishment.,0
NK-lGc4ZpuuduTAwK5Y24g,poor service; employee's did not know how to operate register; and manager did not either.,0
NK-lGc4ZpuuduTAwK5Y24g,I've been going to this chipotle since attending asu in 2008 with absolutely no problems other than an understandably long line. This past month; however; I've visited the Mill location two times; both very disappointing.   Both visits my barbacoa was not chopped enough and I had to deal with pretty large chunks of meat.   The service was beyond unacceptable. Staff were talking to each other and ignoring customers; as well as chatting with customers making the already long line even longer.   It even seemed as though some staff were poorly trained and could not properly prepare or serve a meal. I had to repeat myself multiple times to get my correct order and ended up with a sloppily made burrito.  It's unfortunate that this location had some sort of a slip up... I'm most likely going to have to start going to the Tempe marketplace store if this kind of service keeps up...,0
NK-lGc4ZpuuduTAwK5Y24g,I've been going to this chipotle since attending asu in 2008 with absolutely no problems other than an understandably long line. This past month; however; I've visited the Mill location two times; both very disappointing.   Both visits my barbacoa was not chopped enough and I had to deal with pretty large chunks of meat.   The service was beyond unacceptable. Staff were talking to each other and ignoring customers; as well as chatting with customers making the already long line even longer.   It even seemed as though some staff were poorly trained and could not properly prepare or serve a meal. I had to repeat myself multiple times to get my correct order and ended up with a sloppily made burrito.  It's unfortunate that this location had some sort of a slip up... I'm most likely going to have to start going to the Tempe marketplace store if this kind of service keeps up...,0
NK-lGc4ZpuuduTAwK5Y24g,I expect a lot more from Chipotle. I don't know if it's because it's so near a college campus; but the quality here is pathetic compared to every other Chipotle I've been to. The meat is often cold; the rice is hard (likely leftover) at lunch time. The chips are stale/hard/thick and not the light freshly-fried taste that other stores have. The guacamole is just avocado; and nothing else; I've ordered it three times and got only avocado.  I've made complaints through their corporate office and the quality continues to disappoint. I wish there were another Chipotle close to me that I could eat at instead.,0
NK-lGc4ZpuuduTAwK5Y24g,Food is awesome and fresh but some employees have attitudes specially the girl that was incharge of taking orders. Hopefully management does something about it.. overall its a good place to chow down when ur hungry!,0
NK-lGc4ZpuuduTAwK5Y24g,Horrible chiptole.  Parking lot is a hazard; I've almost had a few accidents here.  The parking lot is way to small for the amount of traffic this place gets.  This location is pretty much always crowded and long lines.  The service is subpar.  I've had a few instances when I would call my order in ahead of time and I would walk upto the cash register only to have the lady help 5 people before I can pay for my order.  Rural and baseline location is much better and far less people.,0
NK-lGc4ZpuuduTAwK5Y24g,Horrible chiptole.  Parking lot is a hazard; I've almost had a few accidents here.  The parking lot is way to small for the amount of traffic this place gets.  This location is pretty much always crowded and long lines.  The service is subpar.  I've had a few instances when I would call my order in ahead of time and I would walk upto the cash register only to have the lady help 5 people before I can pay for my order.  Rural and baseline location is much better and far less people.,0
CMI3SF1-YwAEfUXYkKS53Q,"This place is just okay as now we are closer to this location; we do have to go here. But the service at this location is horrible. There is this old lady; who just keeps shouting and never able to understand the order properly. One day they had run out of beans altogether and we were just getting 1 kids meal to go; so there was no option but to take 2 boxes of rice.  At the end while paying this old lady shouts at her co-worker looking rudely at me and says \Charge them for 1 extra rice\"" I said \""why . you have ran out of beans; what is the other option I have. She then realized and had her foot in the mouth. She is always yelling; at the payment counter person; basically Indirectly  shouting at the customer \""Charge them for this extra\"" this that... She is soo rude. Please train her on some soft skills.""",0
CMI3SF1-YwAEfUXYkKS53Q,"This place is just okay as now we are closer to this location; we do have to go here. But the service at this location is horrible. There is this old lady; who just keeps shouting and never able to understand the order properly. One day they had run out of beans altogether and we were just getting 1 kids meal to go; so there was no option but to take 2 boxes of rice.  At the end while paying this old lady shouts at her co-worker looking rudely at me and says \Charge them for 1 extra rice\"" I said \""why . you have ran out of beans; what is the other option I have. She then realized and had her foot in the mouth. She is always yelling; at the payment counter person; basically Indirectly  shouting at the customer \""Charge them for this extra\"" this that... She is soo rude. Please train her on some soft skills.""",0
CMI3SF1-YwAEfUXYkKS53Q,This visit was awful here. The employee who didn't have a badge but was Asian screwed up the entire order. Was charged for guacamole which I didn't get the bowls were made wrong and the line was out the door. Customer service was awful. My chips and salsa was no there. Talk about a nightmare this is the worst location I've ever been to. I understand it's fast food but really I've had better service at food truck then this awful location.,0
CMI3SF1-YwAEfUXYkKS53Q,This visit was awful here. The employee who didn't have a badge but was Asian screwed up the entire order. Was charged for guacamole which I didn't get the bowls were made wrong and the line was out the door. Customer service was awful. My chips and salsa was no there. Talk about a nightmare this is the worst location I've ever been to. I understand it's fast food but really I've had better service at food truck then this awful location.,0
CMI3SF1-YwAEfUXYkKS53Q,I am always impressed by the chipotle chain. I came in around lunch time and there was a line to the door but I waited only 3 minutes (at most) to order. Customer service is still great even at the fast pace they are working at. Some of the food is a bit spicy for my taste but I love the barbacoa and guacamole!!,1
CMI3SF1-YwAEfUXYkKS53Q,I am always impressed by the chipotle chain. I came in around lunch time and there was a line to the door but I waited only 3 minutes (at most) to order. Customer service is still great even at the fast pace they are working at. Some of the food is a bit spicy for my taste but I love the barbacoa and guacamole!!,1
CMI3SF1-YwAEfUXYkKS53Q,It's Chipotle.  I mean what else can you say that hasn't already been said? This location is always busy no matter when you come; but the food is good (albeit it is getting expensive) and the service has been good. Just remember; get to this location early if you want to eat and be able to sit; otherwise you are out of luck!,0
CMI3SF1-YwAEfUXYkKS53Q,Every time I order online to pick up lunch; the food is always cold (not just lukewarm - but COLD). They need to figure out some basic time management. When I go through the line the servers are usually pretty nice. I have noticed that the portions have decreased over the past 3 years.,1
CMI3SF1-YwAEfUXYkKS53Q,First time to this Franchise and this location. Well lit; in strip mall; good parking and no line at 7:30 pm. I ordered a Taco meal; menu did not specify how many Taco's included. You are asked soft or crispy tortilla ( make sure your tortilla is steamed nice a hot ); by the time I started to eat mind; it was cold. Next choose your meat; ( make sure meat is stirred ) my meat was cold. Next you get to choose; lettuce; salsa; sour cream; guacamole ( extra cost ). Needless to say my Taco's was cold and soggy ( to much salsa ). But my beer was cold! My friend had a chicken Burrito; it was okay; not warm; soggy; taste was okay. The employees tried to be friendly but I could tell they did not want to be there. Total for this visit-meal 1 Taco meal; 1 Burrito; 1 Beer and 1 small fountain drink was $20.00.,0
CMI3SF1-YwAEfUXYkKS53Q,I love Chipotle. However; I absolutely hate coming to this location. 1st: The parking is awful. There is never anywhere to park. 2nd: this location is so slow. The workers are more concerned about socializing; eating; or standing around. Just recently; I went during rush hour dinner time. When I was walking in; there were 2 workers on the patio talking about how they are going back to work late. Then as I'm standing in the huge line; I see 3 additional staff get in line. There was 2 people making the food and one person checking out. Those making the food were so slow and could care less about the line. 3rd: The staff is so rude. At all other locations; the staff greet you as soon as you enter and again as soon as you get up to order and again when checking out. At this location the staff say nothing. When you get up to order; they stair at you till you talk. When you ask for something; it's always done with eye rolls and moans. During the same visit as discussed before; there was a lady behind me with a little girl under 5. The lady and her little girl waited in line for over 20 minutes. Mom kept telling the daughter they had to get this for dad and couldn't leave. When she got up to order; she asked the girl for a kids meal to go. She asked for it to be put in a bowl because her girl couldn't have shells because she has a gluten allergy. The server began to fight with the lady refusing to put it in the bowl. Some guy came from the back; who I assume was a manager; and continued to fight with the lady. In the end; they made the lady pay for an adult bowl.  These staff members do not care about the customers or anything but themselves. This is the worst Chipotle ever. DO NOT GO HERE. The BEST Chipotle is only a few miles away on 59th Ave and Northern. Drive the few extra miles to this FABULOUS Chipotle!!,0
CMI3SF1-YwAEfUXYkKS53Q,I will never understand why places like Chipotle (even Taco Bell) who have all the food precooked; and all the server has to do is scoop it into a tortilla or dish and wrap it up; can still manage to work so slowly as to get their line backed up for 15 minutes with only a few people in it (as if I'm at a Subway)!   I am not at all prejudiced against hippydreadlock folk based on appearance; but the rasta chick happened to be the problem this night; since she was moving in slow motion like she was blazed off of her gourd.  I don't understand why I can get as much salsa as I want; on the side in a cup; with my burrito and there's no charge; but as soon as I order a bag of tortilla chips then i HAVE TO pay for that same cup of salsa.  Still good food when it's what you're in the mood for; but this particular Chipotle loses a star for gross incompetence.,0
CMI3SF1-YwAEfUXYkKS53Q,Went to this location for lunch today! No complaints whatsoever! The music was loud for 11am but we are young and don't mind. The line was a little long but was quick. The portions seemed to be accurate according to other trips to chipotle. There was someone to promptly ring in our order and take our money. Restaurant was clean. Perfect lunch today!,1
CMI3SF1-YwAEfUXYkKS53Q,Chipotle makes life easy.  They serve 3 things.  Burritos; Tacos; and Salads.  Just 3.   But they serve those 3 things THOUSANDS of ways; With or without 3 kinds of meat (and yes; you can have a little of each.... I have done that when I couldn't decide); with or without any of 7-10 different ingredients. And yes; you can have your burrito without the tortilla.  Don't expect table service.  What you get is glorified fast food.  The disadvantage is that you have to get your own meal in line.  The advantage is that you don't have to wait; and you get it exactly the way you want it.  The food is healthy.  Healthy; as in not full of chemicals.  It is still gonna have all the calories... maybe even a few extra; but  the meats are hormone and antibiotic free; the beans are organic; and the sour cream is hormone free too.  I don't eat the tortillas... i'm into the bowls.,0
CMI3SF1-YwAEfUXYkKS53Q,I am an avid Chipotle-er and I have been disappointed with this location on four separate visits! Dirty; slow line. One time the pico de gallo was so spicy I could barely eat it (and I like spicy!). They opened 10 minutes late one day and I spent my lunch break waiting for the doors to open... had to leave to make it back to work before I even got to order. During another visit; I waited five minutes for the fajitas to be made (they were close to raw!) on a Saturday around dinner time and watched the two people on the line bicker and mis-communicate through orders. The line stretched to the door. I was told the guacamole would take 20 minutes to make. No offer was made to make up for these shortcomings.,0
CMI3SF1-YwAEfUXYkKS53Q,Chipotle is a godsend for my little area of Phoenix; where it seems quite difficult to eat vegetarian unless I cook at home. While there always seems to be a line out the door; it moves faster than you'd think. On top of that; the food is awesome! I have never once been disappointed with my food and neither has anyone that I have exposed Chipotle to. For having such a small and specific selection of items; the set-up is great and possibilities seem endless. I love that the meat served here is natural; meaning no hormones and better taste! The atmosphere is cozy; clean and simple.  The only reason I had to give this place only 4 stars is due to service. When you go thru the line and the staff asks you what what you would like on your salad; tacos or burrito; they ask as they are already spooning it on. On more than half occasions here they have had to remove ingredients or redo my food; but they never mind having to do the correction. So if you see a topping that you would prefer not to have; my advice is to scream it out before your food makes its way even remotely close to the item. I can promise you won;t be disappointed with your end result; though.......always yummy!,0
CMI3SF1-YwAEfUXYkKS53Q,Not much more to say other than it's CHIPOTLE. Service is great good is amazing and nice and fast. Perfect for a great on to go meal. Always an easy decision when one is around that I can stop by.,1
CMI3SF1-YwAEfUXYkKS53Q,6 pm Friday night- out of hard shells!!! Wtf? Worthless. I refused to order anything else.  We drove here specifically because we love chipotle; but have never been to this location. Never again!,0
CMI3SF1-YwAEfUXYkKS53Q,For a Chipotle it's on par.  The food is ok but inconsistent in portion size.  I have been here multiple times and I rarely get a consistent amount of food even though I usually order the same thing.  They have online ordering which is nice; BUT; it is rarely ready when I go to pick it up.  You still save time because they will make it while you are standing there avoiding the stares from everyone in line who has to wait.  I wish they would expand the menu a bit to include some of the soup items like QDoba has.,0
CMI3SF1-YwAEfUXYkKS53Q,Terrible service. Workers were rude; thought i was lying; nothing else to say. Won't be coming back to this location.,0
CMI3SF1-YwAEfUXYkKS53Q,Went on Tuesday night was waiting for a friend to fly in from Tampa. Her plane was late and  had some time to kill so went here since it was close to the hotel. I had the chicken burrito with pinto beans and rice. For a little extra I had the guacamole and it was worth it. A bag of chips; salsa; and a beer and I had the makings of a great dinner. I usually have the carnitas but the chicken tasted like it was fresh off the BBQ grill.  These burritos are huge! The service was great and the tables are clean. Check out this place when you are in the Metroplex area.,1
CMI3SF1-YwAEfUXYkKS53Q,This is the first time I had been to any Chipotle; and I was not impressed. The girl only seemed to half listen and kept trying to rush me. Now; despite it being my first time; I already had an idea of what I wanted; since everyone at my internship eats there. So I knew what they had; but when I told her what I wanted she would either start to mess it up and I would repeat it again (always before she had a chance to put anything on it) and she acted exasperated that I wasn't just willing to take whatever she was about to put on it. Also; it was ok food; I won't rave about it but I didn't dislike it either. Better than some and for quick and convenient not bad. So I may try it again at another location; but definitely won't eat at that location again since I do not like being rushed to the point where I don't get what I want when ordering.,0
CMI3SF1-YwAEfUXYkKS53Q,The place has amazing food. Tacos. Burritos. Chips. All of it tastes great. The only thing holding me back from a 4 star review is that this place is a zoo at lunch time.  Yes every place is busy at lunch...as expected. But often this location has a line out the door. The food is good....but not that good. Try a pick up order if you are in a hurry.,0
CMI3SF1-YwAEfUXYkKS53Q,Fast service as usual; and they are always nice. The food tastes great and the prices are very good for what you get.,1
CMI3SF1-YwAEfUXYkKS53Q,When it comes to the quality of the food; all locations are the same... good. However; not all locations are equal in their level of service or consistency in product. This is by far the best location of the two other nearby. The people are friendly. We eat here often enough that many of the employees know it's and recognize us when we come in. They know what we order and are always pleasant. At most other locations you have to fuss at them to put more than five grains of five and two beans in your bowl; but not here. The only time they get a little stingy is when they are busy; so it is more out of being rushed than anything else. If you're coming for dinner you need to be here slightly before five or after seven. All other times there will be a considerable line.,0
CMI3SF1-YwAEfUXYkKS53Q,When it comes to the quality of the food; all locations are the same... good. However; not all locations are equal in their level of service or consistency in product. This is by far the best location of the two other nearby. The people are friendly. We eat here often enough that many of the employees know it's and recognize us when we come in. They know what we order and are always pleasant. At most other locations you have to fuss at them to put more than five grains of five and two beans in your bowl; but not here. The only time they get a little stingy is when they are busy; so it is more out of being rushed than anything else. If you're coming for dinner you need to be here slightly before five or after seven. All other times there will be a considerable line.,0
0BXtWaDWN6Lh7T8mbbZniw,Ordered delivery from these idiots; 1.5 hours later I call them and they haven't even started making it and are actually out of half the stuff I ordered. Sooo; you were just sitting there waiting for me to call you to tell me that? Zero stars.,0
0BXtWaDWN6Lh7T8mbbZniw,The driver was unprofessional; and crumpled my receipt n put it in his pocket... No then I had to ask for it.  The pizza was purely cold. Did not look like any cheese was even on it. When I called to talk to a manager I was told that they are busy making pizzas to take an upset customers call. N I still never got to speak to one. I work in a pizza restaurant and I understand how it works. And I did not appreciate any if the service I was getting. I never have written a review before and they gave me every reason to.,0
0BXtWaDWN6Lh7T8mbbZniw,"I wish I could give a ZERO STAR review for this place to further emphasize how much it is in your best interests to take your pizza craving to another business. To save you time: Skip this place.  There's a ton of other GOOD pizza places in this area that care about taking your order correctly.  Today I ordered a salad; a pizza; and a 2-Liter for myself and a co-worker.  We had never tried this place before and; since I like new things; I decided to go for it.  When I ordered; I did it with specific instructions: \no dressing for the salad\"" and \""pepperonis on all of the pizza; mushrooms only on one half.\""  I didn't want a pizza my co-worker couldn't eat (she doesn't like mushrooms).  I placed the order and was told it would be here in 15-20 minutes.  I work relatively close to the location; so it seemed plausible.  Fastforward ONE HOUR after the end of the call.  If I had known this was going to happen; I would have just called Pizza Hut because; let me tell you; food triggers some emotions.  Normally; I don't notice when things are taking long while I'm working; but if I have to call and ask where my food is; you're taking way too damn long.  About 15 minutes after I call to ask where it is; the driver shows up at my door.  The pizza box looks like something heavy had been sitting on it and the guy gives me a crumpled receipt; but whatever; the food got here.  I honestly have never had to check my pizza before the driver leaves; but I should have.  First of all; all of the toppings are on one side and the other side is completely cheese.  The pizza is cold and; as another co-worker put it; \""has no gravy.\""  He meant sauce; but damn if he wasn't right.  I check on the salad I got and aside from the sad; old tomatoes in it... they added a side of dressing.  I explicitly said I didn't want any since I never use it and didn't want them to waste it on me.  I detest wasting food; so aside from screwing up my order; taking an unreasonable amount of time; and the general shitty state of the food; I've reached my limit of patience with this place.  Which wasn't high to begin with; mind you.  I immediately call back and make my list of complaints.  The guy who answered was the person who had taken my order; and tried to say that I had asked for one side to be mushrooms and pepperoni with the other side just cheese.  At no point had I even mentioned the *word* cheese during our conversation; and the fact that he tried to pin it on me pissed me off to no end.  That is a poor business model.  I understand miscommunications; but for him to try to cover his own ass and make it a problem from my end is absolutely unprofessional.  The result in that conversation ended with a \""five dollar credit to my account.\""  Right.  Like I'd make that mistake more than once.  A-V-O-I-D!  tl;dr: Order got messed up; customer service tried to make it seem like I screwed up.  Pizza sucked; salad was old; the only thing that came out right was the soda.""",0
0BXtWaDWN6Lh7T8mbbZniw,"I wish I could give a ZERO STAR review for this place to further emphasize how much it is in your best interests to take your pizza craving to another business. To save you time: Skip this place.  There's a ton of other GOOD pizza places in this area that care about taking your order correctly.  Today I ordered a salad; a pizza; and a 2-Liter for myself and a co-worker.  We had never tried this place before and; since I like new things; I decided to go for it.  When I ordered; I did it with specific instructions: \no dressing for the salad\"" and \""pepperonis on all of the pizza; mushrooms only on one half.\""  I didn't want a pizza my co-worker couldn't eat (she doesn't like mushrooms).  I placed the order and was told it would be here in 15-20 minutes.  I work relatively close to the location; so it seemed plausible.  Fastforward ONE HOUR after the end of the call.  If I had known this was going to happen; I would have just called Pizza Hut because; let me tell you; food triggers some emotions.  Normally; I don't notice when things are taking long while I'm working; but if I have to call and ask where my food is; you're taking way too damn long.  About 15 minutes after I call to ask where it is; the driver shows up at my door.  The pizza box looks like something heavy had been sitting on it and the guy gives me a crumpled receipt; but whatever; the food got here.  I honestly have never had to check my pizza before the driver leaves; but I should have.  First of all; all of the toppings are on one side and the other side is completely cheese.  The pizza is cold and; as another co-worker put it; \""has no gravy.\""  He meant sauce; but damn if he wasn't right.  I check on the salad I got and aside from the sad; old tomatoes in it... they added a side of dressing.  I explicitly said I didn't want any since I never use it and didn't want them to waste it on me.  I detest wasting food; so aside from screwing up my order; taking an unreasonable amount of time; and the general shitty state of the food; I've reached my limit of patience with this place.  Which wasn't high to begin with; mind you.  I immediately call back and make my list of complaints.  The guy who answered was the person who had taken my order; and tried to say that I had asked for one side to be mushrooms and pepperoni with the other side just cheese.  At no point had I even mentioned the *word* cheese during our conversation; and the fact that he tried to pin it on me pissed me off to no end.  That is a poor business model.  I understand miscommunications; but for him to try to cover his own ass and make it a problem from my end is absolutely unprofessional.  The result in that conversation ended with a \""five dollar credit to my account.\""  Right.  Like I'd make that mistake more than once.  A-V-O-I-D!  tl;dr: Order got messed up; customer service tried to make it seem like I screwed up.  Pizza sucked; salad was old; the only thing that came out right was the soda.""",0
0BXtWaDWN6Lh7T8mbbZniw,Ordered some food.. the alfredo chicken was terrible.  I had to dump my entire chili flakes for the flavor... when they cooked the brocolli they dragged the excess water in the pasta dish...  or it was frozen and melted with the cooking process... either way that particular dish tasted bland ...  I've worked in the service industry for over 20 years.....  and can tell what's freshly made.  The delivery was cool.. tipped him fat but maybe I'll try and get something else if I order from here again.,0
0BXtWaDWN6Lh7T8mbbZniw,Ordered some food.. the alfredo chicken was terrible.  I had to dump my entire chili flakes for the flavor... when they cooked the brocolli they dragged the excess water in the pasta dish...  or it was frozen and melted with the cooking process... either way that particular dish tasted bland ...  I've worked in the service industry for over 20 years.....  and can tell what's freshly made.  The delivery was cool.. tipped him fat but maybe I'll try and get something else if I order from here again.,0
0BXtWaDWN6Lh7T8mbbZniw,Pizza & Krispy Krunchy chicken is a lifesaver. I called last week for my sons birthday party of 150 people. It was all last minute thing. I called a day before; the birthday Party. They had great wings; Pizza was really good Kids loved it; definitely try there chicken salad. They arrived 20 minutes before the given time; which was great. We were all so hungry. I will order food from here next time. Price was very reasonable. The fact that it was also halal made it easy to pick out for our party.,0
0BXtWaDWN6Lh7T8mbbZniw,Ordered once and never again. Pizza was terrible! No flavor and it was burnt and cold when it arrived.,0
0BXtWaDWN6Lh7T8mbbZniw,Like some others; I wish zero stars was an option. This place is a kitchen nightmare episode at best. First of all they have a sign they are not serving any chicken except wings. No fried chicken of any kind. The guy at the register; who I think is an owner; explained you couldn't get the 40 wings option; but could order in increments of 20?!? Oh wait! That's so it will be more expensive. Since we have always liked the food from the Krispy Krunchy chicken on Buckeye we still gave it a chance. I paid; then the man went straight over and started making the food without washing his hands or using gloves. At one point he left and went to the liquor store next door then came back?? Still with a shred of hope it would be as good as the other location we waited. Final verdict-pizza was bland; wings had watered down sauce and I will never ever ever ever ever go back. Definitely worth the extra miles to go to the one in the WY market on Buckeye.,0
0BXtWaDWN6Lh7T8mbbZniw,Tried it while visiting Phoenix. MANNN I gotta say best fried chicken I have ever tried BEST EVER. Burgers specially the cheese philly steak OMG can't put it in words Trust me I wish I could just move near it. I have tried other locations in Chicago too but the staff there is super nice makes u feel like a king. Best ever customer service I have ever seen.,1
0BXtWaDWN6Lh7T8mbbZniw,"Worst customer experience I have ever received from a restaurant. I work for a company that deals with Value Card Alliance and this place accepts our Valued Card scripts. However; you cannot place a order on the phone with Value Card. They will force you to go into their location to place an order due to past customers have complained about how long the wait is when ordering on the phone. Phone orders are so customers do not have to sit and wait at a location for their food. I asked to speak with the manager regarding this and the lady said \I'm in charge!\"" I asked her to explain why I can't order on the phone if using Value Card due to it is just like paying with cash. All the \""manager\"" said was \""people who use Value Card take too long to come pick up their orders and it is annoying to hear them complain about it being cold due to them not picking up on time.\"" If you are going to offer for phone orders and give a customer a time frame to pick it up; if the cost shows up after the time frame that is the customers fault. That does not mean you should deny a customer from ordering. Also when I told the \""manager\"" I'd just pay with cash then she was EXTREMELY rude on the phone. Never have I ever ordered from a restaurant and receive such poor customer experience. I DO NOT RECOMMEND THIS PLACE TO ANYONE!! If you want great pizza with great customer experience ESPECIALLY for a business that deals with Value Card I recommend you going to Rosati's Pizza on 40th St and Thomas. They take all orders on the phone and extremely friendly especially to businesses.""",0
0BXtWaDWN6Lh7T8mbbZniw,Ok; this place is next to a liquor store and a check cashing place but despite the sketchy location; it's actually pretty good! Had the cheese pizza and an order of mixed bone in chicken with a honey biscuit. All for under 14 bucks! Can't beat that; right?,0
0BXtWaDWN6Lh7T8mbbZniw,Thank you; I almost ordered thru paypal. I'm glad when I called they did not answer; which led me to check yelp. The guy who gave 5 stars must work there. Thanks to all reviewers,0
0BXtWaDWN6Lh7T8mbbZniw,Pizza was avg. Wings were terrible; soggy and little sauce. This was our 1st time ordering and probably the last... unfortunate I was looking for something other than Pizza Hut. Oh well,0
0BXtWaDWN6Lh7T8mbbZniw,"My fiancé and I ordered delivery from this place once. Once was all it took. The woman on the phone was lacking in customer service; and seemed almost rude to me for no reason. I had to spell out the street name that I live on four times before she understood. She took my order and told me it would be about forty five minutes. An hour later she called back and hung up on me. I called back and she told me she called to verify my address; yet again; but the delivery driver \knew where it was\"". Twenty minutes after; I called back and asked where my delivery was. I was informed it was \""on it's way\""; and hung up on. The delivery showed up almost an hour and a half after I placed my order. Surprisingly; the chicken was still warm; and tasted good; but the biscuits were lackluster at best; and relatively stale. I was very upset with the absolute lack of customer service and will never order from this place again.""",0
0BXtWaDWN6Lh7T8mbbZniw,"My fiancé and I ordered delivery from this place once. Once was all it took. The woman on the phone was lacking in customer service; and seemed almost rude to me for no reason. I had to spell out the street name that I live on four times before she understood. She took my order and told me it would be about forty five minutes. An hour later she called back and hung up on me. I called back and she told me she called to verify my address; yet again; but the delivery driver \knew where it was\"". Twenty minutes after; I called back and asked where my delivery was. I was informed it was \""on it's way\""; and hung up on. The delivery showed up almost an hour and a half after I placed my order. Surprisingly; the chicken was still warm; and tasted good; but the biscuits were lackluster at best; and relatively stale. I was very upset with the absolute lack of customer service and will never order from this place again.""",0
0BXtWaDWN6Lh7T8mbbZniw,I've ordered for delivery twice now and the fried chicken comes piping hot and super crunchy; so delicious! I've also had the beef samosas; curly fries/seasoned fries and fried corn on cob; all of which were so good! Pleasantly impressed by the quality considering the establishment's slightly questionable,0
0BXtWaDWN6Lh7T8mbbZniw,"there is no way this place is less than a 4; at least for chicken; that with biscuits and wedges. I can't talk about the pizza or other stuff; but you don't need to know about them. As soon as you try the chx; biscuits; and wedges; you won't order anything else. been here at least 5 times; never an \off day\""; always delicious.""",0
_6rzEUOYbo7lgtkSKkKS9g,after seeing them building it for months and reading the menu on their national website we were somewhat intrigued.  from appearances it reminded me of a similar place in the peoria/glendale area http://www.freddysfrozencustard.com/  which seems to adopt the chicago theme.  I found similar offerings at Culvers with the thin steak-burger style stacked burgers; which they call butterburgers; as well as frozen custard served ala DQ blizzard style which were similarly called concrete mixers.  I ordered a double mushroom swiss butterburger with cheese curds and a concrete mixer.  I found it interesting that they ask you what condiments you want on every sandwich.  I'm so used to just having the blanks penciled in for me that I was like a dear in headlights.  The food was pretty good; the burger was juicy and satisfying.  the cheese curds were good; I've had better at some bars but not bad for fast food. the custard was good but didn't seem quite on par with some of the other places that offer custard in the area.  all in all; it was a satisfying meal; and I would go back,0
_6rzEUOYbo7lgtkSKkKS9g,So I was grumpy! I had to replace a blown tire on a busy morning at a Discount Tire in Surprise AZ where I live..why wait there when I could go next door to Culver's right? The tire rep told me it was awful and he hasn't been there in two years even though he works right next to it; but I needed to know for myself.      So first; I was welcomed by a lovely girl called Casey; whose last day will be today; and she guided me through the multiple options they had available. I settled on the 6 shrimps and one Atlantic cod; fries and coleslaw! I'll make this easy for everyone with a  1-10 scale okay? Shrimps: 7 Cod: 6 Fries: 8 Coleslaw: 9 Root beer: 8 Tartar sauce: 6 Seafood sauce: 6 Customer Service: 15      While I was finishing up my new experience; I was brought a free vanilla custard and then offered another custard sundae twenty minutes later....amazing place. They changed my grumpy; to giddy with kindness. Kudos!,1
